Tanya Porter|1988-10-05|1995|North America|2975|4366
Erik Morales|2003-04-20|2007|North America|2787|4367
Vanessa Lowe|2013-07-10|2005|North America|1738|4368
Rebecca Porter|1977-07-14|1974|North America|2824|4369
Benjamin Smith|1993-09-17|2001|North America|722|4370
Nicole Griffin|2000-06-09|2002|North America|1824|4371
Mary White|1992-06-14|1981|North America|2954|4372
Cathy Schwartz|1971-03-29|1989|North America|202|4373
Barbara Mays|2004-02-19|2000|North America|2170|4374
Kristin Austin|1970-07-03|1985|North America|2466|4375
Daniel Fry|2003-06-23|1976|North America|1387|4376
Wesley Newton|2010-11-14|2012|North America|2122|4377
Kenneth White|1991-02-24|1975|North America|1191|4378
Susan Lee|1997-01-27|1997|North America|278|4379
Brent Bautista|1977-08-26|1996|North America|685|4380
Timothy Huang|2015-08-25|2001|North America|2403|4381
Dr. Elizabeth Watson MD|2015-12-29|2006|North America|931|4382
Benjamin Kramer|2016-05-09|2000|North America|2252|4383
Lori Lindsey|2005-07-23|1989|North America|1449|4384
Kenneth Hawkins|2008-06-04|2002|North America|1093|4385
Tyler Bailey|1977-12-21|2010|North America|338|4386
Robert Lopez|1995-05-15|2003|North America|452|4387
Nicole Molina|1978-05-25|2016|North America|1850|4388
Meredith Gutierrez|1982-07-14|2017|North America|1006|4389
Brittney Spencer|2007-09-15|1987|North America|602|4390
Heather Miller|2009-10-04|2003|North America|412|4391
Ann Leblanc DDS|1985-12-26|1970|North America|890|4392
Justin Garcia|1987-12-07|1970|North America|1854|4393
Daniel Villanueva|1998-11-28|1997|North America|2556|4394
David Merritt|2014-10-19|1980|North America|1100|4395
Rickey Garcia|2017-11-23|1978|North America|2611|4396
Mckenzie Carrillo|1972-03-24|1991|North America|606|4397
Rick Hubbard|2009-08-14|1978|North America|1567|4398
Michael Marks|2003-12-18|2000|North America|656|4399
Mr. Timothy Patrick|2016-01-12|2013|North America|2170|4400
Henry King|1989-05-18|1974|North America|2136|4401
Glenn Winters|2007-10-12|2014|North America|37|4402
Ryan Sanders|2017-03-04|2004|North America|1876|4403
Nicholas Hill|2011-06-28|2004|North America|2693|4404
Patricia Gardner|1978-01-31|2006|North America|2890|4405
Andrea Richmond|1974-06-13|2000|North America|447|4406
Lindsey Nolan|2013-02-28|1990|North America|177|4407
Russell Potts IV|2010-02-19|1971|North America|1696|4408
Rachael Williams|1990-01-31|2018|North America|1447|4409
Jordan Mack|2009-11-28|2011|North America|1941|4410
Anna Thompson|2000-04-18|1986|North America|1960|4411
Ryan Clark|1974-03-29|2012|North America|858|4412
Cynthia Williams|1995-07-01|1973|North America|241|4413
Christopher Anderson|1986-03-18|1971|North America|1507|4414
Gregory Baxter|1992-03-13|2007|North America|620|4415
Erin Woods|1972-03-07|1980|North America|147|4416
Brandi Wheeler|1978-08-30|1996|North America|2806|4417
Leonard Gordon DDS|2004-09-21|1973|North America|1879|4418
Summer Shields|2003-06-02|2012|North America|2770|4419
Ronald Mccarthy|1999-04-25|2004|North America|2645|4420
Janet Wright|1981-02-13|2004|North America|434|4421
Molly Miller|1972-06-23|1992|North America|1376|4422
Kerri Andrews|1986-02-23|1975|North America|2437|4423
Tammy Cruz|1974-06-06|1994|North America|1785|4424
Rebecca Allen|1997-03-22|1973|North America|434|4425
Michael Neal|2002-06-16|1993|North America|1133|4426
Nicholas Boyd|1985-05-14|2008|North America|2135|4427
Kayla Harris|2010-11-26|2002|North America|812|4428
Christopher Mckenzie|1989-06-18|2011|North America|2566|4429
Alisha Brown|1975-07-08|1995|North America|2773|4430
Natasha Allen|1986-08-22|2017|North America|263|4431
Russell Morris|1978-08-26|2002|North America|2501|4432
Samantha Peterson|1991-10-01|1981|North America|2394|4433
Kenneth Dawson|1977-10-06|2016|North America|228|4434
Kelly Cunningham|2005-11-21|1973|North America|1178|4435
Larry Smith|1976-01-29|2012|North America|489|4436
Erin Ruiz|1987-12-19|1982|North America|2661|4437
Denise Miles|2000-08-05|1985|North America|1969|4438
Michael Miles|1977-06-01|1979|North America|798|4439
Jose Anderson|2001-12-21|1989|North America|2858|4440
Madison Fowler MD|2002-07-25|1984|North America|1393|4441
Don Jones|2010-08-20|1984|North America|2353|4442
Kyle Jefferson|1982-08-26|2011|North America|1124|4443
Julia Beck|1971-11-20|1983|North America|606|4444
Emily Bailey|2004-07-29|1974|North America|2046|4445
Andrew Wilson|1972-12-31|1987|North America|2228|4446
Edward Moreno|1978-05-13|2001|North America|2383|4447
Kevin Wilson|1974-04-25|2000|North America|439|4448
John Adams|2018-02-08|1992|North America|2431|4449
Anita Wilson|1971-09-24|1981|North America|2322|4450
Thomas Frey|1978-01-12|2011|North America|1848|4451
Justin Franco|1981-08-21|1985|North America|2916|4452
Betty Moore|1978-03-04|1978|North America|72|4453
Stephanie White|1992-02-14|2015|North America|2731|4454
Stephanie Hammond|1981-03-11|2013|North America|1354|4455
Joseph Neal|1999-02-19|1985|North America|1656|4456
Karen Diaz|2017-03-17|2000|North America|1774|4457
Patrick Pierce|1990-03-19|2006|North America|340|4458
Christine Giles|1996-09-15|1995|North America|2510|4459
Bradley Jones|1996-08-22|1989|North America|1147|4460
Joyce Hernandez|2000-06-20|1978|North America|621|4461
Ann Taylor|1992-02-23|2008|North America|1065|4462
Debbie Robles|1986-12-03|1995|North America|818|4463
Sue Reilly|2013-12-13|1973|North America|1210|4464
Rachel Mcconnell|2001-05-07|1989|North America|1339|4465
Peggy Johnson|1986-09-24|1976|North America|2340|4466
Brian Clark|1988-09-23|1995|North America|2221|4467
Jeremy Jones|2008-05-06|2003|North America|2350|4468
Diana Campbell|1970-08-16|1989|North America|2833|4469
Amber Sanders|1989-09-17|1981|North America|653|4470
Reginald Walker|2003-01-17|1997|North America|2459|4471
Elizabeth Smith|1995-02-11|1997|North America|2379|4472
Jay Wolfe|2014-06-01|2002|North America|2578|4473
Jeffrey Ellis|1985-09-22|2007|North America|1224|4474
James Lee|2009-08-05|2015|North America|426|4475
Tonya Rivas|2008-03-22|2002|North America|437|4476
Wayne George|1972-08-21|1987|North America|1440|4477
Betty Cooper|1998-06-26|1972|North America|1779|4478
Taylor Collins|2006-12-31|1982|North America|609|4479
Lynn Summers|1970-10-27|2002|North America|803|4480
Rebecca Flores|1985-05-30|1987|North America|427|4481
Angela Kent|1995-05-04|2009|North America|152|4482
Joshua Gonzales|1978-02-14|2017|North America|119|4483
Christopher Ray|1977-08-10|2015|North America|1510|4484
Jennifer Schwartz|1985-03-17|1998|North America|1409|4485
Heather Day|1987-04-24|2009|North America|1109|4486
Alexis Bradford|2013-09-24|2000|North America|780|4487
Dawn Smith|1972-11-27|1982|North America|1661|4488
Max Gonzales|1981-11-06|2016|North America|663|4489
Samantha Myers|2018-08-15|1972|North America|1924|4490
Anthony Wolfe|1991-09-16|1994|North America|2776|4491
Stacey White|1980-08-11|1986|North America|1458|4492
Kelly Webb|2007-07-21|2008|North America|2467|4493
Zachary Murphy|1978-09-11|1988|North America|129|4494
Michael Simmons|1992-04-16|1997|North America|2768|4495
Mr. Connor Howell|1984-02-07|2003|North America|2374|4496
Christine Collins|1986-02-13|1987|North America|787|4497
Rebecca Reed|2000-05-31|1980|North America|81|4498
Mr. Christopher Parker|1996-02-03|1974|North America|1259|4499
Lisa Davis|2005-01-22|2014|North America|2581|4500
Tommy Barrett|2001-01-25|1980|North America|1180|4501
Andrew Rodriguez|2000-02-03|1986|North America|1101|4502
Sheila Spencer DVM|1975-07-22|2015|North America|2730|4503
Denise Harris|1974-03-06|1986|North America|642|4504
Jacob Krause|1979-05-28|1979|North America|192|4505
Michael Anderson|1974-11-28|2010|North America|2563|4506
Benjamin Mitchell|1989-12-29|1972|North America|540|4507
Luis Sullivan|1971-04-22|1996|North America|1214|4508
Rachel Rodriguez|2012-10-26|2012|North America|809|4509
Andrew Mitchell|1980-12-03|1971|North America|2279|4510
Ann Davis|2016-11-16|1982|North America|1253|4511
John Kramer|2011-05-13|1978|North America|651|4512
Sharon Taylor|1979-05-01|1998|North America|2442|4513
Erin Smith|1984-07-13|1987|North America|1387|4514
Crystal Farrell|1986-04-27|1998|North America|2452|4515
Jesus Paul|2015-08-21|1973|North America|2934|4516
John Freeman|1997-02-04|1983|North America|1400|4517
Jennifer Cox|1974-03-07|1971|North America|1169|4518
Kendra Fields|2012-10-11|2018|North America|839|4519
Caitlyn Wilson|1976-05-24|2013|North America|2560|4520
Emily Hodge|1974-03-03|2010|North America|1876|4521
Ashley Wade|1989-04-16|1999|North America|1191|4522
Michael Nash|1997-11-24|2000|North America|755|4523
Patricia Ward|2011-12-04|1994|North America|565|4524
Gregory Gonzalez|1970-05-28|1996|North America|1814|4525
Denise Young|1992-10-01|2002|North America|1136|4526
Greg Le|2008-10-07|2011|North America|1318|4527
Nicole Navarro|1987-09-07|2007|North America|2329|4528
Rhonda Allison|1980-10-04|2014|North America|9|4529
Catherine Moses|1977-09-14|1988|North America|659|4530
Larry Graham|2009-10-08|2003|North America|2531|4531
Lisa Lynch|2009-05-19|2011|North America|1262|4532
Derek Miller|2000-06-29|1992|North America|1363|4533
Gregory Mccormick|1973-08-25|1988|North America|1884|4534
Julie Garcia|1987-06-04|1982|North America|1036|4535
Adam Bowers|1993-05-21|1993|North America|135|4536
Heather Hammond|1996-01-06|2017|North America|2931|4537
Edward Williams|1982-10-26|1971|North America|156|4538
Kelly Smith|2015-07-09|1978|North America|858|4539
Zachary Franco|1971-03-02|2008|North America|950|4540
Michael Gonzalez|2009-02-04|2015|North America|2024|4541
Elizabeth King|1987-01-08|1990|North America|2177|4542
Michael Fernandez|2003-07-21|1989|North America|566|4543
Julie Herman|1995-06-03|2000|North America|647|4544
David Garrett|1986-06-16|1970|North America|2270|4545
Brittany Bender|1998-06-17|2000|North America|387|4546
Deborah Moore|2012-09-03|1996|North America|1165|4547
Douglas Johnson|1997-07-11|1979|North America|2397|4548
Angela Meyer|1978-01-11|2018|North America|607|4549
Stacy Terry|2015-03-21|1998|North America|2131|4550
Ronald Mcgee|2007-08-10|1973|North America|2296|4551
Priscilla Johnson|1973-08-06|1979|North America|2277|4552
Cathy Lucero|1989-11-24|2011|North America|712|4553
Leslie Sanders|1985-02-20|1970|North America|1225|4554
Lindsey Wright|1975-08-19|2016|North America|142|4555
Shannon Williams|1975-07-03|1991|North America|1779|4556
Miss Rita Thompson|1979-02-09|1986|North America|2358|4557
Joyce Bartlett|1996-01-31|1973|North America|876|4558
Aaron Martinez|1977-07-14|2007|North America|1743|4559
Mary Patrick|1988-07-15|1983|North America|626|4560
Robert Hall|1991-12-28|1978|North America|2201|4561
Allison Caldwell|1975-07-11|2017|North America|1991|4562
Michael Foster|1992-01-27|1985|North America|2312|4563
Sonya Johnson|2015-07-31|1978|North America|1689|4564
Sylvia Lloyd|1987-08-15|1985|North America|2929|4565
Christopher Green DVM|1998-07-01|1997|North America|682|4566
Pamela Caldwell|1978-07-14|2014|North America|1393|4567
Erin Luna|1993-06-03|2011|North America|2016|4568
Diana Crawford|1976-06-26|1979|North America|71|4569
Daniel Rogers|2000-11-23|2001|North America|2532|4570
Jacob Ortega|1996-12-23|1973|North America|766|4571
Linda Jones|1978-01-16|2016|North America|1867|4572
Daniel Lee|1995-03-16|1987|North America|1586|4573
Denise Underwood|2001-11-07|1996|North America|563|4574
Jennifer Mcmillan|1975-01-11|1997|North America|1643|4575
Janice Robinson|1982-05-08|1970|North America|182|4576
Sarah Wright|2009-03-02|1970|North America|2789|4577
Jeremy Mcclure|2015-11-10|1983|North America|771|4578
Brad Hood|2012-07-06|1987|North America|1534|4579
Maria Johnson|1988-07-09|1995|North America|1164|4580
Ashley Simpson|1976-05-16|2013|North America|804|4581
Chris Gentry|1981-08-21|1974|North America|1437|4582
Laura Jensen|2013-10-29|1975|North America|585|4583
Renee Hughes|1982-10-15|1981|North America|932|4584
Bonnie Young|1971-03-25|1977|North America|56|4585
Brenda Shaffer|2015-09-09|1975|North America|1354|4586
Jacob Baker|1988-07-24|2003|North America|1357|4587
Carrie Madden|2013-03-18|1980|North America|254|4588
Paula Mcgee|1996-01-26|1979|North America|1260|4589
Pamela Turner|1979-05-13|1998|North America|1919|4590
Robert Bradford|1991-03-12|2017|North America|292|4591
Jessica Wyatt|1987-08-21|2003|North America|256|4592
Cameron Daniel|2013-01-04|1981|North America|337|4593
William Zavala|2017-02-18|1982|North America|727|4594
Kimberly Jensen|1975-06-07|2014|North America|1332|4595
Lori Smith|2004-09-08|2006|North America|356|4596
Sharon Hoffman|1999-06-15|2006|North America|786|4597
Jerry Perez|1970-07-20|1993|North America|738|4598
Andrew Vega|1978-01-02|1981|North America|1952|4599
Jose Carroll|2004-11-07|1984|North America|2094|4600
Tyler Foster|1979-07-17|1997|North America|2462|4601
Jonathan Hall|2015-06-11|2004|North America|2513|4602
Alex Richards|2000-03-31|1991|North America|25|4603
Olivia Johnson|1975-12-02|1999|North America|1345|4604
Ronald Marquez|2013-01-06|1997|North America|800|4605
Steven Fields|1981-04-13|1973|North America|1569|4606
Rebecca Kim|2016-11-22|1970|North America|2899|4607
Joel Reynolds|1978-10-25|2012|North America|1052|4608
Christian Martinez|2013-05-10|2016|North America|2621|4609
Zachary Fuentes|1972-04-30|1987|North America|2414|4610
Lisa Hayes|2015-01-21|2002|North America|1721|4611
Michael Reese|1987-11-26|2005|North America|2060|4612
Julie Krueger|2011-12-27|1973|North America|1555|4613
Karen Duffy|2015-11-03|1975|North America|2471|4614
Jeffrey Rodriguez|1985-02-24|1988|North America|1052|4615
Candace Jenkins|1990-10-12|1993|North America|267|4616
Joyce Mitchell|2000-01-10|1991|North America|2051|4617
Andre Goodman|2007-07-27|1972|North America|1930|4618
Deborah Davis|2013-04-02|2006|North America|2815|4619
Peter Lopez|1971-12-07|1972|North America|684|4620
Joseph Wilson|1993-07-31|1994|North America|1653|4621
Dana Foley|1973-08-13|1970|North America|489|4622
David Jones|2012-12-09|1983|North America|640|4623
Suzanne Davis|2003-09-10|1996|North America|1183|4624
James White DDS|2018-10-30|1993|North America|1920|4625
Joseph Johnson|1972-11-29|1992|North America|1978|4626
Nancy Henderson|1999-02-09|2006|North America|2159|4627
Cynthia Carter|2009-04-22|1987|North America|956|4628
Jason Wilson|1996-05-03|1986|North America|775|4629
April Oliver|1975-09-19|1988|North America|2377|4630
Alexis Gonzalez|1984-02-08|1974|North America|1656|4631
Michael Santana|2000-04-13|1994|North America|1762|4632
Amanda Wilson|2012-08-30|2011|North America|2758|4633
John Hill|1973-06-16|1982|North America|225|4634
Joshua White|1986-02-28|1970|North America|1231|4635
George Taylor|2009-12-20|1972|North America|2407|4636
Benjamin Frank|1971-08-26|2003|North America|1592|4637
Andrew Erickson|2016-04-02|1978|North America|546|4638
Stephen Nunez MD|1974-12-03|1986|North America|766|4639
Melissa Jones|1975-09-30|2004|North America|2294|4640
Melissa Davis|2006-03-13|2014|North America|2399|4641
Kim Ryan|1976-09-04|2005|North America|449|4642
Christina Willis|1994-10-15|1973|North America|2798|4643
Whitney Thompson|2010-01-19|1991|North America|722|4644
Bryan Hurst|1992-08-20|1994|North America|450|4645
Justin Taylor|1998-08-25|2008|North America|887|4646
Mark Fox|2001-01-13|1981|North America|1344|4647
Sandra Hurley|1987-06-03|1991|North America|2580|4648
Bryan Anderson|2005-12-07|1993|North America|2683|4649
Zachary Owen|1987-11-11|1991|North America|2949|4650
Luke Conrad|2003-12-25|2002|North America|1779|4651
David Simmons|1986-04-10|1971|North America|2992|4652
Joy Aguilar|1987-01-10|2018|North America|92|4653
Dr. Adrian Smith|1975-10-28|1978|North America|2328|4654
Crystal Sandoval|1982-06-17|1973|North America|2896|4655
Olivia Mcdonald|1993-08-11|2015|North America|849|4656
Michael Smith|2003-11-18|2000|North America|2676|4657
Stephanie Swanson|1993-01-17|1995|North America|144|4658
Thomas Moore|1974-12-05|1975|North America|2526|4659
Jerry Wong|2001-07-10|1986|North America|715|4660
Joel Herman|1976-01-17|1973|North America|1716|4661
Victoria Bruce|1974-01-28|1975|North America|2045|4662
Kathryn Wilson|1970-04-21|1982|North America|1142|4663
Brian Hancock|1989-03-03|1996|North America|2904|4664
David Hoover|2008-02-07|1978|North America|2215|4665
Tracy Gomez|1999-04-01|1994|North America|2703|4666
Stephanie Jones|2006-03-13|1970|North America|2470|4667
Jorge Stevenson|1994-10-29|1986|North America|752|4668
Jonathan Adams|2000-04-07|1992|North America|2196|4669
Aaron Cook|2017-06-16|2006|North America|1827|4670
Lynn Barnes|1970-11-19|2009|North America|2593|4671
Christina Huffman|1982-05-02|1990|North America|548|4672
Mrs. Dawn Brown|2000-08-05|1980|North America|1288|4673
Teresa Davis|1993-11-11|1975|North America|2859|4674
Stacy Wall|1996-10-07|1975|North America|1895|4675
Joe Brewer|2001-04-12|1983|North America|1877|4676
Morgan Martin|2003-04-04|2008|North America|1775|4677
Ms. Marissa Johnson|2011-09-14|1997|North America|1978|4678
Kent Villarreal|1984-08-12|1981|North America|2444|4679
Taylor Smith|2013-08-01|2013|North America|2491|4680
Julie Reynolds|2009-07-28|1982|North America|2544|4681
Kimberly Deleon|1985-08-07|1975|North America|289|4682
Jennifer Riddle|1981-08-18|2002|North America|2843|4683
Christine Merritt|1980-02-07|1989|North America|2700|4684
Chad Simpson|1971-08-24|2000|North America|1183|4685
Jimmy Maynard|1983-06-28|2008|North America|1008|4686
Alyssa Flynn|1999-04-27|1981|North America|2207|4687
Jimmy Chang|1985-06-07|1981|North America|2498|4688
Leonard Diaz|1975-12-03|2004|North America|1866|4689
Mrs. Angela Golden MD|1990-12-30|2009|North America|88|4690
Eric Chang|1970-12-15|1990|North America|1637|4691
Dawn Martinez|1993-10-30|2014|North America|1419|4692
Justin Smith|1997-08-25|1995|North America|2209|4693
Abigail Evans|1982-10-25|1999|North America|1580|4694
Desiree Olson|1974-06-25|2009|North America|1185|4695
Robert Smith|1980-06-03|2010|North America|524|4696
David Leonard|1984-02-05|2013|North America|1030|4697
Thomas Gardner|1987-03-05|1973|North America|1686|4698
Nicole Maldonado|2006-10-17|1988|North America|2108|4699
Patricia Barnes|1993-01-06|2004|North America|2408|4700
Ryan Knox|1990-09-14|1974|North America|1361|4701
Patricia Cowan|1972-10-13|2008|North America|235|4702
Patricia Williams|1971-02-11|1986|North America|800|4703
Brianna Gomez|2003-12-16|1992|North America|1717|4704
Andrew Lopez|1997-09-21|1986|North America|2979|4705
Joseph Williamson MD|1976-03-11|1999|North America|145|4706
Cindy Cooper|1976-09-10|1970|North America|2712|4707
Carlos Dominguez|1972-06-13|1977|North America|2160|4708
Jennifer Patterson|2011-01-05|1980|North America|258|4709
Denise Clark|1990-12-27|2004|North America|280|4710
Karen Cuevas|1976-12-17|1988|North America|1394|4711
Adrian Cook|1981-07-27|1975|North America|877|4712
Crystal Brown|2004-06-27|1993|North America|513|4713
Teresa Rodriguez|2010-04-27|1990|North America|1764|4714
Sandra Barker|1990-08-14|2003|North America|943|4715
Jimmy Eaton|2007-09-11|2012|North America|684|4716
Patricia Ward|1999-04-29|1970|North America|89|4717
Stephanie Sims|1998-01-29|2016|North America|2792|4718
Summer Bridges|2002-04-29|1986|North America|492|4719
Steven Curtis|1970-10-01|1971|North America|790|4720
Susan Spencer|2003-05-09|2013|North America|2330|4721
Sharon Cervantes|1992-03-18|1989|North America|1831|4722
Tiffany Clark|1982-04-25|1992|North America|2138|4723
Edward Bailey|1970-08-28|1978|North America|1371|4724
Michelle Ramirez|1994-03-13|1976|North America|1176|4725
Ricardo Martinez|1978-09-29|1989|North America|2401|4726
Timothy Lewis|1983-06-30|1992|North America|321|4727
Mark Mendoza|2004-08-17|2000|North America|935|4728
William Mckenzie|1977-02-27|2002|North America|2453|4729
Michelle Powell|1995-07-29|1970|North America|1573|4730
Jessica Brown|1972-10-12|1990|North America|256|4731
Theresa Craig|1982-11-18|1999|North America|2529|4732
Amanda Garcia|1983-05-08|2011|North America|2269|4733
Steven Olson|1970-08-27|2005|North America|1680|4734
Teresa Nichols|2011-09-25|2016|North America|1793|4735
Brian Garcia|1980-09-01|2003|North America|348|4736
Connie Murphy|2005-10-11|1979|North America|1792|4737
Katherine Nguyen|1985-07-13|1977|North America|2437|4738
Michele Bruce|2009-05-07|1983|North America|2359|4739
Wayne Turner|2007-12-20|1975|North America|2770|4740
Nicholas Cole|1999-02-11|1974|North America|1213|4741
Rachel Rodriguez|1970-08-25|1980|North America|496|4742
Monique Le|2000-06-26|1997|North America|2675|4743
Tanya Eaton|2017-08-28|2006|North America|2389|4744
Charles Johnson|1979-12-17|2017|North America|2937|4745
Kristina Moore|1988-12-02|1986|North America|2666|4746
Tyler Cisneros|1987-04-14|2012|North America|1021|4747
Michael Brown|2017-02-25|1990|North America|148|4748
Cory Ramos|1993-05-26|2015|North America|905|4749
Justin Haas|2005-12-15|2011|North America|1132|4750
Justin Patterson|1983-01-12|1987|North America|140|4751
Nicole Stone|1986-10-18|1980|North America|1051|4752
Richard Foster|1973-07-08|2015|North America|2645|4753
Ronald Gregory|1986-11-23|1989|North America|2270|4754
Amy Townsend|1990-12-11|1998|North America|718|4755
Michael Mcmillan|1986-03-31|2002|North America|2825|4756
Lee Sandoval|1976-05-06|1979|North America|2862|4757
Timothy Malone|2016-08-28|2015|North America|1059|4758
Corey Morgan|1981-02-25|2007|North America|2370|4759
Kelly Bailey|1970-07-09|1978|North America|2150|4760
David Whitehead|1973-05-27|1972|North America|1978|4761
Connor Hawkins|2002-11-12|1990|North America|1714|4762
Calvin Diaz|1979-12-01|1970|North America|2036|4763
Timothy Gutierrez|1974-01-04|1991|North America|1866|4764
Crystal Rivas|1989-11-17|2006|North America|1670|4765
Michelle Nelson|1992-05-13|2018|North America|2516|4766
Joshua Ramos|1973-03-15|2015|North America|1747|4767
Erin Martinez|1972-03-20|2012|North America|1639|4768
John Greene|2010-03-26|1990|North America|1061|4769
Michael Reeves|2011-06-25|2002|North America|2312|4770
Rebecca Arellano|1973-07-01|2007|North America|301|4771
Cynthia Jennings|2012-07-21|2007|North America|2447|4772
Mr. Douglas Webb|1979-12-11|2006|North America|1602|4773
Kathleen Gonzalez|1975-07-11|2013|North America|1842|4774
Mario Hawkins|1970-03-12|1981|North America|309|4775
Debbie Green|2005-11-21|1998|North America|477|4776
Elizabeth House|2003-11-07|1982|North America|1271|4777
Karen Alvarez|1994-11-29|2013|North America|693|4778
Todd Ramos|1979-10-31|1983|North America|2019|4779
Samantha Ruiz|1981-04-08|1981|North America|2294|4780
Jeffrey Cole|1992-10-05|1978|North America|1478|4781
Theresa Boyle|1976-10-29|2009|North America|2183|4782
Rose Gilbert|2015-03-31|2001|North America|2572|4783
Angela Moore|1973-01-18|2000|North America|450|4784
Peter Kent|2010-04-28|2015|North America|2313|4785
Kristine Pope|2004-06-26|1977|North America|277|4786
Daniel Smith|1999-01-27|2003|North America|2685|4787
Corey Stephenson|2016-01-31|1975|North America|104|4788
Stacey Wilson|2009-06-18|1979|North America|1855|4789
Christopher Strickland|1970-12-15|1979|North America|795|4790
Nicholas Horton|2013-11-08|2014|North America|528|4791
Erica Griffin|1996-11-17|1970|North America|751|4792
Ashley Mcknight|1972-02-14|1996|North America|2261|4793
Gary Smith|2012-06-20|1992|North America|1364|4794
Steven Rivera|1990-09-04|1993|North America|1433|4795
Natalie Soto|1986-02-18|1997|North America|1955|4796
Clinton Wade|1984-12-05|1998|North America|534|4797
Jodi Trujillo|1988-07-24|2005|North America|3000|4798
Kayla Williams|1992-02-23|2008|North America|442|4799
Katherine Haney|2013-06-15|1989|North America|2826|4800
Jason Haney|2016-12-07|1980|North America|225|4801
Robin Jenkins|2015-09-25|1970|North America|1531|4802
Laura Stevenson|2013-12-13|2007|North America|2597|4803
Aaron Waters|1977-05-17|1988|North America|1835|4804
Kimberly Osborne|1973-03-04|1975|North America|1816|4805
Erica Cook|2015-01-20|2016|North America|81|4806
Patricia Valencia|1978-04-01|1979|North America|204|4807
Jonathan Lopez|2018-03-05|1999|North America|1153|4808
Julie Mendez|1989-12-29|1970|North America|1926|4809
Mrs. Jaime Martinez|2018-10-17|2009|North America|1970|4810
Matthew Walters|1983-07-20|1984|North America|112|4811
Christopher Mcguire|1986-04-03|1971|North America|442|4812
Virginia Vasquez|1996-01-09|1981|North America|1067|4813
Eric Ryan|1981-04-07|1988|North America|2926|4814
Kenneth Scott|2011-04-12|2014|North America|890|4815
Christine Griffin|2004-03-17|2015|North America|2808|4816
Valerie Holland|2009-08-08|2012|North America|2471|4817
Michael Nash|1977-09-06|1975|North America|1438|4818
Shelby Wagner|1999-12-07|1997|North America|2141|4819
Charles Wood|1980-09-26|1972|North America|2676|4820
Brian Fields|2010-05-09|1977|North America|1395|4821
Heidi Miller|1982-08-08|2001|North America|787|4822
Nichole Martinez|1995-02-19|2004|North America|289|4823
Glenn Beasley DDS|1986-11-06|1996|North America|2732|4824
Jason Kennedy|2000-12-15|1983|North America|613|4825
Jennifer Flores|2017-08-04|2003|North America|2536|4826
Dr. Jacob Pollard|1997-02-19|1999|North America|1447|4827
Joanna Clarke|2016-01-20|2010|North America|676|4828
Monica Pitts|2014-08-28|2018|North America|375|4829
Ashley Garcia|2017-05-07|2012|North America|1871|4830
Hannah Horne|1971-01-20|1976|North America|593|4831
Joseph Salas|2010-05-05|1998|North America|2852|4832
Allison Russo|1989-08-29|2015|North America|366|4833
Diana Rose|1985-05-30|2003|North America|2552|4834
Patricia Schwartz|1996-11-19|1977|North America|1600|4835
Andrew Wright|1973-08-07|2016|North America|2626|4836
Brandi Brown|1993-02-26|1989|North America|440|4837
Lauren Roberts|1997-02-20|1996|North America|352|4838
Jessica Bailey|2016-02-20|2009|North America|1098|4839
Gregory Powell|2016-06-19|1980|North America|2547|4840
Lauren Townsend|2000-08-12|2018|North America|572|4841
George Castillo|1987-08-08|2009|North America|1721|4842
Brenda Barrett|2006-11-29|1988|North America|1973|4843
Danielle Cruz|1989-11-21|2013|North America|2830|4844
Tammy Anderson|2001-09-19|2016|North America|722|4845
Donna Flores|2006-12-16|1990|North America|1332|4846
Victoria Esparza|1972-10-14|1990|North America|541|4847
Tamara Smith|2013-01-11|1979|North America|489|4848
Lisa Rose|1999-07-10|2006|North America|2180|4849
Robert Campbell|1972-05-24|2012|North America|2117|4850
Amber Daniel|2011-07-12|1988|North America|1831|4851
Anthony Roman|2017-01-18|2001|North America|637|4852
Heather Morris|1987-12-03|2004|North America|2808|4853
Lindsay Young|2001-09-30|2001|North America|2768|4854
Kevin Baker|1998-05-16|2000|North America|647|4855
Andrew Jones|1974-03-03|2005|North America|846|4856
Jason Garcia|2009-02-22|1971|North America|1525|4857
Sheena Ford|2003-03-26|1977|North America|222|4858
John Flores|1970-08-19|1972|North America|421|4859
Denise Thomas|1996-12-22|1982|North America|1643|4860
Lori Gonzalez|1982-08-31|1992|North America|881|4861
Kristen Sandoval|1970-08-09|1980|North America|975|4862
Ms. Angela Gonzalez|1986-03-20|2009|North America|1533|4863
Michael Rowland|1991-04-25|1986|North America|1447|4864
Kristy Scott|2012-06-19|2011|North America|882|4865
Lisa Pugh|2018-07-06|1987|North America|2345|4866
Laura Nolan|1982-11-22|1975|North America|2564|4867
Amanda Bray|2015-04-05|1992|North America|501|4868
Ronnie Boyle|1982-02-09|2005|North America|1258|4869
Chloe Goodwin|1978-02-10|1997|North America|678|4870
Renee Garza|1993-04-25|2007|North America|1142|4871
Juan Boyd|1975-09-23|2006|North America|1528|4872
Mary Adams|1978-01-01|2005|North America|2346|4873
Ryan Hill|2004-08-07|1979|North America|524|4874
Susan Daniels|1988-05-17|2004|North America|2954|4875
Ashley Smith|2002-09-28|1979|North America|493|4876
Samantha Jensen|2011-01-22|1974|North America|999|4877
Maureen Johnson|2014-12-02|1994|North America|2336|4878
Steven Floyd|1980-06-07|1992|North America|2016|4879
